,Date,HA,abbr,down_distance,opponent,play,team,wk,down,distance,yard_line,play_type,yards_gained,player,result,success,game_id,pa,pf,p_diff
8108,2018-11-03,A,UCLA,2nd and 10 at ORE34,Oregon,7-D.Thompson-Robinson incomplete. Intended for 81-C.Wilson.,UCLA,10,2,10,ORE34,pass,0,81-CWilson,,0,10UCLA,42,21,-21.0
8109,2018-11-03,A,UCLA,3rd and 10 at ORE34,Oregon,"Penalty on UCLA 56-J.Wariboko-Alali, False start, 5 yards, enforced at ORE 34. No Play.",UCLA,10,3,10,ORE34,penalty,-5,na,penalty,0,10UCLA,42,21,-21.0
8110,2018-11-03,A,UCLA,3rd and 15 at ORE46,Oregon,17-J.Molson 56 yards Field Goal is No Good.,UCLA,10,3,15,ORE46,special,0,na,fgn,0,10UCLA,42,21,-21.0
8111,2018-11-03,A,UCLA,1st and 10 at UCLA29,Oregon,27-J.Kelley to UCLA 36 for 7 yards.,UCLA,10,1,10,UCLA29,run,7,27-J.Kelley,,1,10UCLA,42,21,-21.0
8112,2018-11-03,A,UCLA,2nd and 3 at UCLA36,Oregon,27-J.Kelley to UCLA 40 for 4 yards.,UCLA,10,2,3,UCLA36,run,4,27-J.Kelley,,1,10UCLA,42,21,-21.0
8113,2018-11-03,A,UCLA,1st and 10 at UCLA40,Oregon,7-D.Thompson-Robinson incomplete. Intended for 10-D.Felton.,UCLA,10,1,10,UCLA40,pass,0,10-DFelton,,0,10UCLA,42,21,-21.0
8114,2018-11-03,A,UCLA,2nd and 10 at UCLA40,Oregon,27-J.Kelley to UCLA 38 for -2 yards.,UCLA,10,2,10,UCLA40,run,-2,27-J.Kelley,,0,10UCLA,42,21,-21.0
8115,2018-11-03,A,UCLA,3rd and 12 at UCLA38,Oregon,7-D.Thompson-Robinson complete to 27-J.Kelley. 27-J.Kelley to UCLA 39 for 1 yard.,UCLA,10,3,12,UCLA38,pass,1,27-J.Kelley.,,0,10UCLA,42,21,-21.0
8116,2018-11-03,A,UCLA,4th and 11 at UCLA39,Oregon,20-S.Flintoft complete to 29-D.Hurt. 29-D.Hurt to ORE 46 for 15 yards.,UCLA,10,4,11,UCLA39,pass,15,29-D.Hurt.,,1,10UCLA,42,21,-21.0
8117,2018-11-03,A,UCLA,1st and 10 at ORE46,Oregon,27-J.Kelley to ORE 44 for 2 yards.,UCLA,10,1,10,ORE46,run,2,27-J.Kelley,,0,10UCLA,42,21,-21.0
8118,2018-11-03,A,UCLA,2nd and 8 at ORE44,Oregon,7-D.Thompson-Robinson incomplete. Intended for 14-T.Howard.,UCLA,10,2,8,ORE44,pass,0,14-THoward,,0,10UCLA,42,21,-21.0
8119,2018-11-03,A,UCLA,3rd and 8 at ORE44,Oregon,7-D.Thompson-Robinson incomplete. Intended for 10-D.Felton.,UCLA,10,3,8,ORE44,pass,0,10-DFelton,,0,10UCLA,42,21,-21.0
8120,2018-11-03,A,UCLA,4th and 8 at ORE44,Oregon,20-S.Flintoft punts 34 yards from ORE 44 Downed at the ORE 10.,UCLA,10,4,8,ORE44,special,0,na,punt,0,10UCLA,42,21,-21.0
8121,2018-11-03,A,UCLA,1st and 10 at UCLA47,Oregon,"7-D.Thompson-Robinson sacked at UCLA 32 for -15 yards, FUMBLES (11-J.Hollins). 11-J.Hollins to UCLA 7 for 11 yards. Team penalty on UCLA, Illegal use of hands, declined.",UCLA,10,1,10,UCLA47,pass,11,7-D.Thompson-Robinson,sack,0,10UCLA,42,21,-21.0
8122,2018-11-03,A,UCLA,1st and 10 at UCLA25,Oregon,3-W.Speight complete to 86-D.Asiasi. 86-D.Asiasi to UCLA 31 for 6 yards.,UCLA,10,1,10,UCLA25,pass,6,86-D.Asiasi.,,1,10UCLA,42,21,-21.0
8123,2018-11-03,A,UCLA,2nd and 4 at UCLA31,Oregon,27-J.Kelley to UCLA 36 for 5 yards.,UCLA,10,2,4,UCLA31,run,5,27-J.Kelley,,1,10UCLA,42,21,-21.0
8124,2018-11-03,A,UCLA,1st and 10 at UCLA36,Oregon,27-J.Kelley to UCLA 40 for 4 yards.,UCLA,10,1,10,UCLA36,run,4,27-J.Kelley,,0,10UCLA,42,21,-21.0
8125,2018-11-03,A,UCLA,2nd and 6 at UCLA40,Oregon,3-W.Speight complete to 27-J.Kelley. 27-J.Kelley to UCLA 44 for 4 yards.,UCLA,10,2,6,UCLA40,pass,4,27-J.Kelley.,,0,10UCLA,42,21,-21.0
8126,2018-11-03,A,UCLA,3rd and 2 at UCLA44,Oregon,27-J.Kelley to UCLA 47 for 3 yards.,UCLA,10,3,2,UCLA44,run,3,27-J.Kelley,,1,10UCLA,42,21,-21.0
8127,2018-11-03,A,UCLA,1st and 10 at UCLA47,Oregon,3-W.Speight incomplete. Intended for 86-D.Asiasi.,UCLA,10,1,10,UCLA47,pass,0,86-DAsiasi,,0,10UCLA,42,21,-21.0
8128,2018-11-03,A,UCLA,2nd and 10 at UCLA47,Oregon,3-W.Speight complete to 81-C.Wilson. 81-C.Wilson to ORE 41 for 12 yards.,UCLA,10,2,10,UCLA47,pass,12,81-C.Wilson.,,1,10UCLA,42,21,-21.0
8129,2018-11-03,A,UCLA,1st and 10 at ORE41,Oregon,15-M.Irby to ORE 25 for 16 yards.,UCLA,10,1,10,ORE41,run,16,15-M.Irby,,1,10UCLA,42,21,-21.0
8130,2018-11-03,A,UCLA,1st and 10 at ORE25,Oregon,27-J.Kelley runs 25 yards for a touchdown.,UCLA,10,1,10,ORE25,run,25,27-J.Kelley,TD,1,10UCLA,42,21,-21.0
8131,2018-11-03,A,UCLA,1st and 10 at UCLA21,Oregon,27-J.Kelley to UCLA 29 for 8 yards.,UCLA,10,1,10,UCLA21,run,8,27-J.Kelley,,1,10UCLA,42,21,-21.0
8132,2018-11-03,A,UCLA,2nd and 2 at UCLA29,Oregon,27-J.Kelley to UCLA 35 for 6 yards.,UCLA,10,2,2,UCLA29,run,6,27-J.Kelley,,1,10UCLA,42,21,-21.0
8133,2018-11-03,A,UCLA,1st and 10 at UCLA35,Oregon,3-W.Speight complete to 86-D.Asiasi. 86-D.Asiasi to ORE 42 for 23 yards.,UCLA,10,1,10,UCLA35,pass,23,86-D.Asiasi.,,1,10UCLA,42,21,-21.0
8134,2018-11-03,A,UCLA,1st and 10 at ORE42,Oregon,27-J.Kelley to ORE 39 for 3 yards.,UCLA,10,1,10,ORE42,run,3,27-J.Kelley,,0,10UCLA,42,21,-21.0
8135,2018-11-03,A,UCLA,2nd and 7 at ORE39,Oregon,27-J.Kelley to ORE 33 for 6 yards.,UCLA,10,2,7,ORE39,run,6,27-J.Kelley,,1,10UCLA,42,21,-21.0
8136,2018-11-03,A,UCLA,3rd and 1 at ORE33,Oregon,27-J.Kelley to ORE 31 for 2 yards.,UCLA,10,3,1,ORE33,run,2,27-J.Kelley,,1,10UCLA,42,21,-21.0
8137,2018-11-03,A,UCLA,1st and 10 at ORE31,Oregon,3-W.Speight incomplete. Intended for 14-T.Howard.,UCLA,10,1,10,ORE31,pass,0,14-THoward,,0,10UCLA,42,21,-21.0
8138,2018-11-03,A,UCLA,2nd and 10 at ORE31,Oregon,3-W.Speight incomplete. Intended for 10-D.Felton.,UCLA,10,2,10,ORE31,pass,0,10-DFelton,,0,10UCLA,42,21,-21.0
8139,2018-11-03,A,UCLA,3rd and 10 at ORE31,Oregon,3-W.Speight incomplete. Intended for 27-J.Kelley.,UCLA,10,3,10,ORE31,pass,0,27-JKelley,,0,10UCLA,42,21,-21.0
8140,2018-11-03,A,UCLA,4th and 10 at ORE31,Oregon,15-M.Lynch to ORE 31 for no gain.,UCLA,10,4,10,ORE31,run,0,15-M.Lynch,,0,10UCLA,42,21,-21.0
8141,2018-11-03,A,UCLA,1st and 10 at UCLA46,Oregon,3-W.Speight complete to 10-D.Felton. 10-D.Felton to ORE 46 for 8 yards.,UCLA,10,1,10,UCLA46,pass,8,10-D.Felton.,,1,10UCLA,42,21,-21.0
8142,2018-11-03,A,UCLA,2nd and 2 at ORE46,Oregon,3-W.Speight complete to 21-M.Ezeike. 21-M.Ezeike to ORE 35 for 11 yards.,UCLA,10,2,2,ORE46,pass,11,21-M.Ezeike.,,1,10UCLA,42,21,-21.0
8143,2018-11-03,A,UCLA,1st and 10 at ORE35,Oregon,3-W.Speight complete to 14-T.Howard. 14-T.Howard to ORE 13 for 22 yards.,UCLA,10,1,10,ORE35,pass,22,14-T.Howard.,,1,10UCLA,42,21,-21.0
8144,2018-11-03,A,UCLA,1st and 10 at ORE13,Oregon,27-J.Kelley to ORE 11 for 2 yards.,UCLA,10,1,10,ORE13,run,2,27-J.Kelley,,0,10UCLA,42,21,-21.0
8145,2018-11-03,A,UCLA,2nd and 8 at ORE11,Oregon,3-W.Speight complete to 14-T.Howard. 14-T.Howard runs 11 yards for a touchdown.,UCLA,10,2,8,ORE11,pass,11,14-T.Howard.,TD,1,10UCLA,42,21,-21.0
8146,2018-11-03,A,UCLA,1st and 10 at UCLA25,Oregon,3-W.Speight incomplete. Intended for 21-M.Ezeike.,UCLA,10,1,10,UCLA25,pass,0,21-MEzeike,,0,10UCLA,42,21,-21.0
8147,2018-11-03,A,UCLA,2nd and 10 at UCLA25,Oregon,3-W.Speight incomplete. Intended for 21-M.Ezeike.,UCLA,10,2,10,UCLA25,pass,0,21-MEzeike,,0,10UCLA,42,21,-21.0
8148,2018-11-03,A,UCLA,3rd and 10 at UCLA25,Oregon,3-W.Speight complete to 14-T.Howard. 14-T.Howard to UCLA 35 for 10 yards.,UCLA,10,3,10,UCLA25,pass,10,14-T.Howard.,,1,10UCLA,42,21,-21.0
8149,2018-11-03,A,UCLA,1st and 10 at UCLA35,Oregon,"Penalty on UCLA 14-T.Howard, False start, 5 yards, enforced at UCLA 35. No Play.",UCLA,10,1,10,UCLA35,penalty,-5,na,penalty,0,10UCLA,42,21,-21.0
8150,2018-11-03,A,UCLA,1st and 15 at UCLA30,Oregon,3-W.Speight incomplete. Intended for 21-M.Ezeike.,UCLA,10,1,15,UCLA30,pass,0,21-MEzeike,,0,10UCLA,42,21,-21.0
8151,2018-11-03,A,UCLA,2nd and 15 at UCLA30,Oregon,3-W.Speight complete to 14-T.Howard. 14-T.Howard to UCLA 44 for 14 yards.,UCLA,10,2,15,UCLA30,pass,14,14-T.Howard.,,1,10UCLA,42,21,-21.0
8152,2018-11-03,A,UCLA,3rd and 1 at UCLA44,Oregon,3-W.Speight to UCLA 44 for no gain.,UCLA,10,3,1,UCLA44,run,0,3-W.Speight,,0,10UCLA,42,21,-21.0
8153,2018-11-03,A,UCLA,4th and 1 at UCLA44,Oregon,27-J.Kelley to UCLA 46 for 2 yards.,UCLA,10,4,1,UCLA44,run,2,27-J.Kelley,,1,10UCLA,42,21,-21.0
8154,2018-11-03,A,UCLA,1st and 10 at UCLA46,Oregon,3-W.Speight complete to 14-T.Howard. 14-T.Howard to ORE 42 for 12 yards.,UCLA,10,1,10,UCLA46,pass,12,14-T.Howard.,,1,10UCLA,42,21,-21.0
8155,2018-11-03,A,UCLA,1st and 10 at ORE42,Oregon,3-W.Speight complete to 27-J.Kelley. 27-J.Kelley to ORE 31 for 11 yards.,UCLA,10,1,10,ORE42,pass,11,27-J.Kelley.,,1,10UCLA,42,21,-21.0
8156,2018-11-03,A,UCLA,1st and 10 at ORE31,Oregon,3-W.Speight complete to 27-J.Kelley. 27-J.Kelley to ORE 28 for 3 yards.,UCLA,10,1,10,ORE31,pass,3,27-J.Kelley.,,0,10UCLA,42,21,-21.0
8157,2018-11-03,A,UCLA,2nd and 7 at ORE28,Oregon,3-W.Speight incomplete. Intended for 21-M.Ezeike.,UCLA,10,2,7,ORE28,pass,0,21-MEzeike,,0,10UCLA,42,21,-21.0
8158,2018-11-03,A,UCLA,3rd and 7 at ORE28,Oregon,15-M.Irby to ORE 19 for 9 yards.,UCLA,10,3,7,ORE28,run,9,15-M.Irby,,1,10UCLA,42,21,-21.0
8159,2018-11-03,A,UCLA,1st and 10 at ORE19,Oregon,3-W.Speight incomplete. Intended for 21-M.Ezeike.,UCLA,10,1,10,ORE19,pass,0,21-MEzeike,,0,10UCLA,42,21,-21.0
8160,2018-11-03,A,UCLA,2nd and 10 at ORE19,Oregon,3-W.Speight incomplete. Intended for 15-M.Irby.,UCLA,10,2,10,ORE19,pass,0,15-MIrby,,0,10UCLA,42,21,-21.0
8161,2018-11-03,A,UCLA,3rd and 10 at ORE19,Oregon,3-W.Speight incomplete. Intended for 81-C.Wilson.,UCLA,10,3,10,ORE19,pass,0,81-CWilson,,0,10UCLA,42,21,-21.0
8162,2018-11-03,A,UCLA,4th and 10 at ORE19,Oregon,"3-W.Speight complete to 81-C.Wilson. 81-C.Wilson runs 19 yards for a touchdown. Penalty on UCLA 81-C.Wilson, Pass interference, 15 yards, enforced at ORE 19. No Play.",UCLA,10,4,10,ORE19,pass,19,81-C.Wilson.,TD,1,10UCLA,42,21,-21.0
8163,2018-11-03,A,UCLA,4th and 25 at ORE34,Oregon,3-W.Speight incomplete. Intended for 15-M.Irby.,UCLA,10,4,25,ORE34,pass,0,15-MIrby,,0,10UCLA,42,21,-21.0
8164,2018-11-03,H,WAS,1st and 10 at WAS27,Stanford,9-M.Gaskin to WAS 36 for 9 yards (20-B.Okereke).,Washington,10,1,10,WAS27,run,9,9-M.Gaskin,,1,10Washington,23,27,4.0
8165,2018-11-03,H,WAS,2nd and 1 at WAS36,Stanford,3-J.Browning complete to 87-C.Otton. 87-C.Otton to STA 44 for 20 yards (34-T.Booker).,Washington,10,2,1,WAS36,pass,20,87-C.Otton.,,1,10Washington,23,27,4.0
8166,2018-11-03,H,WAS,1st and 10 at STA44,Stanford,26-S.Ahmed to STA 30 for 14 yards (13-A.Holder).,Washington,10,1,10,STA44,run,14,26-S.Ahmed,,1,10Washington,23,27,4.0
8167,2018-11-03,H,WAS,1st and 10 at STA30,Stanford,9-M.Gaskin to STA 23 for 7 yards (3-M.Antoine).,Washington,10,1,10,STA30,run,7,9-M.Gaskin,,1,10Washington,23,27,4.0
8168,2018-11-03,H,WAS,2nd and 3 at STA23,Stanford,9-M.Gaskin to STA 16 for 7 yards (10-J.Fox).,Washington,10,2,3,STA23,run,7,9-M.Gaskin,,1,10Washington,23,27,4.0
8169,2018-11-03,H,WAS,1st and 10 at STA16,Stanford,"9-M.Gaskin to STA 13 for 3 yards (20-B.Okereke,3-M.Antoine).",Washington,10,1,10,STA16,run,3,9-M.Gaskin,,0,10Washington,23,27,4.0
8170,2018-11-03,H,WAS,2nd and 7 at STA13,Stanford,"3-J.Browning complete to 5-A.Baccellia. 5-A.Baccellia to STA 11 for 2 yards (20-B.Okereke). Penalty on STA 52-C.Toohill, Offside, offsetting. Team penalty on WAS, Chop block, offsetting. No Play.",Washington,10,2,7,STA13,pass,2,5-A.Baccellia.,,0,10Washington,23,27,4.0
8171,2018-11-03,H,WAS,2nd and 7 at STA13,Stanford,"3-J.Browning sacked at STA 19 for -6 yards. Penalty on STA 51-J.Swann, Personal Foul, 7 yards, enforced at STA 13. No Play. (10-J.Fox,51-J.Swann).",Washington,10,2,7,STA13,pass,-6,3-J.Browning,sack,0,10Washington,23,27,4.0
8172,2018-11-03,H,WAS,1st and 6 at STA6,Stanford,9-M.Gaskin to STA 2 for 4 yards (11-P.Adebo).,Washington,10,1,6,STA6,run,4,9-M.Gaskin,,1,10Washington,23,27,4.0
8173,2018-11-03,H,WAS,2nd and 2 at STA2,Stanford,3-J.Browning runs 2 yards for a touchdown.,Washington,10,2,2,STA2,run,2,3-J.Browning,TD,1,10Washington,23,27,4.0
8174,2018-11-03,H,WAS,1st and 10 at WAS20,Stanford,"9-M.Gaskin to WAS 25 for 5 yards (20-B.Okereke,10-J.Fox).",Washington,10,1,10,WAS20,run,5,9-M.Gaskin,,1,10Washington,23,27,4.0
8175,2018-11-03,H,WAS,2nd and 5 at WAS25,Stanford,"24-K.Pleasant to WAS 29 for 4 yards (20-B.Okereke,97-D.Jackson).",Washington,10,2,5,WAS25,run,4,24-K.Pleasant,,1,10Washington,23,27,4.0
8176,2018-11-03,H,WAS,3rd and 1 at WAS29,Stanford,"9-M.Gaskin to WAS 36 for 7 yards (5-F.Buncom,27-S.Barton).",Washington,10,3,1,WAS29,run,7,9-M.Gaskin,,1,10Washington,23,27,4.0
8177,2018-11-03,H,WAS,1st and 10 at WAS36,Stanford,3-J.Browning incomplete. Intended for 2-A.Fuller.,Washington,10,1,10,WAS36,pass,0,2-AFuller,,0,10Washington,23,27,4.0
8178,2018-11-03,H,WAS,2nd and 10 at WAS36,Stanford,24-K.Pleasant to WAS 42 for 6 yards (10-J.Fox).,Washington,10,2,10,WAS36,run,6,24-K.Pleasant,,0,10Washington,23,27,4.0
8179,2018-11-03,H,WAS,3rd and 4 at WAS42,Stanford,3-J.Browning complete to 26-S.Ahmed. 26-S.Ahmed to STA 43 for 15 yards (4-A.Murphy).,Washington,10,3,4,WAS42,pass,15,26-S.Ahmed.,,1,10Washington,23,27,4.0
8180,2018-11-03,H,WAS,1st and 10 at STA43,Stanford,26-S.Ahmed to STA 38 for 5 yards (13-A.Holder).,Washington,10,1,10,STA43,run,5,26-S.Ahmed,,1,10Washington,23,27,4.0
8181,2018-11-03,H,WAS,2nd and 5 at STA38,Stanford,"3-J.Browning complete to 5-A.Baccellia. 5-A.Baccellia to STA 28 for 10 yards (27-S.Barton,34-T.Booker).",Washington,10,2,5,STA38,pass,10,5-A.Baccellia.,,1,10Washington,23,27,4.0
8182,2018-11-03,H,WAS,1st and 10 at STA28,Stanford,3-J.Browning complete to 2-A.Fuller. 2-A.Fuller to STA 22 for 6 yards.,Washington,10,1,10,STA28,pass,6,2-A.Fuller.,,1,10Washington,23,27,4.0
8183,2018-11-03,H,WAS,2nd and 4 at STA22,Stanford,"26-S.Ahmed runs 22 yards for a touchdown. Team penalty on WAS, Chop block, 15 yards, enforced at STA 22. No Play.",Washington,10,2,4,STA22,penalty,22,na,penalty,1,10Washington,23,27,4.0
8184,2018-11-03,H,WAS,2nd and 19 at STA37,Stanford,3-J.Browning incomplete. Intended for 2-A.Fuller.,Washington,10,2,19,STA37,pass,0,2-AFuller,,0,10Washington,23,27,4.0
8185,2018-11-03,H,WAS,3rd and 19 at STA37,Stanford,3-J.Browning scrambles to STA 29 for 8 yards.,Washington,10,3,19,STA37,run,8,3-J.Browning,,0,10Washington,23,27,4.0
8186,2018-11-03,H,WAS,4th and 11 at STA29,Stanford,3-J.Browning complete to 2-A.Fuller. 2-A.Fuller to STA 13 for 16 yards.,Washington,10,4,11,STA29,pass,16,2-A.Fuller.,,1,10Washington,23,27,4.0
8187,2018-11-03,H,WAS,1st and 10 at STA13,Stanford,"25-S.McGrew to STA 11 for 2 yards (20-B.Okereke,5-F.Buncom).",Washington,10,1,10,STA13,run,2,25-S.McGrew,,0,10Washington,23,27,4.0
8188,2018-11-03,H,WAS,2nd and 8 at STA11,Stanford,3-J.Browning complete to 88-D.Sample. 88-D.Sample runs 11 yards for a touchdown.,Washington,10,2,8,STA11,pass,11,88-D.Sample.,TD,1,10Washington,23,27,4.0
8189,2018-11-03,H,WAS,1st and 10 at STA26,Stanford,26-S.Ahmed pushed ob at STA 24 for 2 yards (90-G.Reid).,Washington,10,1,10,STA26,run,2,26-S.Ahmed,,0,10Washington,23,27,4.0
8190,2018-11-03,H,WAS,2nd and 8 at STA24,Stanford,3-J.Browning sacked at STA 29 for -5 yards (52-C.Toohill).,Washington,10,2,8,STA24,pass,-5,3-J.Browning,sack,0,10Washington,23,27,4.0
8191,2018-11-03,H,WAS,3rd and 13 at STA29,Stanford,3-J.Browning complete to 2-A.Fuller. 2-A.Fuller pushed ob at STA 17 for 12 yards (29-K.Williamson).,Washington,10,3,13,STA29,pass,12,2-A.Fuller.,,0,10Washington,23,27,4.0
8192,2018-11-03,H,WAS,4th and 1 at STA17,Stanford,9-M.Gaskin to STA 6 for 11 yards (90-G.Reid).,Washington,10,4,1,STA17,run,11,9-M.Gaskin,,1,10Washington,23,27,4.0
8193,2018-11-03,H,WAS,1st and 6 at STA6,Stanford,3-J.Browning incomplete. Intended for 2-A.Fuller.,Washington,10,1,6,STA6,pass,0,2-AFuller,,0,10Washington,23,27,4.0
8194,2018-11-03,H,WAS,2nd and 6 at STA6,Stanford,9-M.Gaskin runs 6 yards for a touchdown.,Washington,10,2,6,STA6,run,6,9-M.Gaskin,TD,1,10Washington,23,27,4.0
8195,2018-11-03,H,WAS,1st and 10 at WAS35,Stanford,24-K.Pleasant to WAS 37 for 2 yards (10-J.Fox).,Washington,10,1,10,WAS35,run,2,24-K.Pleasant,,0,10Washington,23,27,4.0
8196,2018-11-03,H,WAS,2nd and 8 at WAS37,Stanford,"9-M.Gaskin to WAS 40 for 3 yards (11-P.Adebo,31-M.Branch).",Washington,10,2,8,WAS37,run,3,9-M.Gaskin,,0,10Washington,23,27,4.0
8197,2018-11-03,H,WAS,3rd and 5 at WAS40,Stanford,3-J.Browning incomplete. Intended for 2-A.Fuller.,Washington,10,3,5,WAS40,pass,0,2-AFuller,,0,10Washington,23,27,4.0
8198,2018-11-03,H,WAS,4th and 5 at WAS40,Stanford,"32-J.Whitford punts 36 yards from WAS 40. 2-T.Irwin to STA 27 for 3 yards (30-K.Manu,19-K.Gordon).",Washington,10,4,5,WAS40,special,0,na,punt,0,10Washington,23,27,4.0
8199,2018-11-03,H,WAS,1st and 10 at WAS37,Stanford,3-J.Browning complete to 20-T.Jones. 20-T.Jones pushed ob at WAS 46 for 9 yards (13-A.Holder).,Washington,10,1,10,WAS37,pass,9,20-T.Jones.,,1,10Washington,23,27,4.0
8200,2018-11-03,H,WAS,2nd and 1 at WAS46,Stanford,"9-M.Gaskin to WAS 46 for no gain (24-D. Wade-Perry,10-J.Fox).",Washington,10,2,1,WAS46,run,0,9-M.Gaskin,,0,10Washington,23,27,4.0
8201,2018-11-03,H,WAS,3rd and 1 at WAS46,Stanford,"3-J.Browning to WAS 47 for 1 yard (24-D. Wade-Perry,97-D.Jackson). Penalty on STA 10-J.Fox, Offside, 6 yards, enforced at WAS 46. No Play.",Washington,10,3,1,WAS46,penalty,1,na,penalty,1,10Washington,23,27,4.0
8202,2018-11-03,H,WAS,1st and 10 at STA48,Stanford,3-J.Browning complete to 1-H.Bryant. 1-H.Bryant to STA 39 for 9 yards (20-B.Okereke).,Washington,10,1,10,STA48,pass,9,1-H.Bryant.,,1,10Washington,23,27,4.0
8203,2018-11-03,H,WAS,2nd and 1 at STA39,Stanford,3-J.Browning complete to 20-T.Jones. 20-T.Jones to STA 37 for 2 yards (5-F.Buncom).,Washington,10,2,1,STA39,pass,2,20-T.Jones.,,1,10Washington,23,27,4.0
8204,2018-11-03,H,WAS,1st and 10 at STA37,Stanford,9-M.Gaskin to STA 34 for 3 yards (10-J.Fox).,Washington,10,1,10,STA37,run,3,9-M.Gaskin,,0,10Washington,23,27,4.0
8205,2018-11-03,H,WAS,2nd and 7 at STA34,Stanford,"3-J.Browning scrambles, pushed ob at STA 32 for 2 yards (27-S.Barton). Penalty on WAS 76-L.Wattenberg, Holding, 10 yards, enforced at STA 34. No Play.",Washington,10,2,7,STA34,penalty,-2,na,penalty,0,10Washington,23,27,4.0
8206,2018-11-03,H,WAS,2nd and 17 at STA44,Stanford,3-J.Browning complete to 2-A.Fuller. 2-A.Fuller to STA 34 for 10 yards (4-A.Murphy).,Washington,10,2,17,STA44,pass,10,2-A.Fuller.,,0,10Washington,23,27,4.0
8207,2018-11-03,H,WAS,3rd and 7 at STA34,Stanford,3-J.Browning complete to 88-D.Sample. 88-D.Sample to STA 26 for 8 yards (20-B.Okereke).,Washington,10,3,7,STA34,pass,8,88-D.Sample.,,1,10Washington,23,27,4.0
8208,2018-11-03,H,WAS,1st and 10 at STA26,Stanford,3-J.Browning incomplete. Intended for 2-A.Fuller.,Washington,10,1,10,STA26,pass,0,2-AFuller,,0,10Washington,23,27,4.0
8209,2018-11-03,H,WAS,2nd and 10 at STA26,Stanford,26-S.Ahmed to STA 24 for 2 yards (27-S.Barton).,Washington,10,2,10,STA26,run,2,26-S.Ahmed,,0,10Washington,23,27,4.0
8210,2018-11-03,H,WAS,3rd and 8 at STA24,Stanford,3-J.Browning incomplete. Intended for 15-A.Cook.,Washington,10,3,8,STA24,pass,0,15-ACook,,0,10Washington,23,27,4.0
8211,2018-11-03,H,WAS,4th and 8 at STA24,Stanford,"3-J.Browning sacked at STA 34 for -10 yards (52-C.Toohill,34-T.Booker).",Washington,10,4,8,STA24,pass,-10,3-J.Browning,sack,0,10Washington,23,27,4.0
8212,2018-11-03,H,WAS,1st and 10 at WAS25,Stanford,9-M.Gaskin to WAS 26 for 1 yard (13-A.Holder).,Washington,10,1,10,WAS25,run,1,9-M.Gaskin,,0,10Washington,23,27,4.0
8213,2018-11-03,H,WAS,2nd and 9 at WAS26,Stanford,3-J.Browning incomplete. Intended for 2-A.Fuller.,Washington,10,2,9,WAS26,pass,0,2-AFuller,,0,10Washington,23,27,4.0
8214,2018-11-03,H,WAS,3rd and 9 at WAS26,Stanford,3-J.Browning incomplete.,Washington,10,3,9,WAS26,pass,0,3-J.Browning,,0,10Washington,23,27,4.0
8215,2018-11-03,H,WAS,4th and 9 at WAS26,Stanford,"32-J.Whitford punts 35 yards from WAS 26. 2-T.Irwin to STA 39, FUMBLES (25-B.Burr-Kirven). 2-T.Irwin to STA 39 for no gain.",Washington,10,4,9,WAS26,special,0,na,punt,0,10Washington,23,27,4.0
8216,2018-11-03,H,WAS,1st and 10 at WAS25,Stanford,3-J.Browning incomplete. Intended for 20-T.Jones.,Washington,10,1,10,WAS25,pass,0,20-TJones,,0,10Washington,23,27,4.0
8217,2018-11-03,H,WAS,2nd and 10 at WAS25,Stanford,9-M.Gaskin to STA 38 for 37 yards (3-M.Antoine).,Washington,10,2,10,WAS25,run,37,9-M.Gaskin,,1,10Washington,23,27,4.0
8218,2018-11-03,H,WAS,1st and 10 at STA38,Stanford,9-M.Gaskin to STA 36 for 2 yards (3-M.Antoine).,Washington,10,1,10,STA38,run,2,9-M.Gaskin,,0,10Washington,23,27,4.0
8219,2018-11-03,H,WAS,2nd and 8 at STA36,Stanford,"9-M.Gaskin to STA 32 for 4 yards (27-S.Barton). Team penalty on WAS, Illegal formation, 5 yards, enforced at STA 36. No Play.",Washington,10,2,8,STA36,penalty,4,na,penalty,0,10Washington,23,27,4.0
8220,2018-11-03,H,WAS,2nd and 13 at STA41,Stanford,3-J.Browning complete to 26-S.Ahmed. 26-S.Ahmed to STA 24 for 17 yards (3-M.Antoine).,Washington,10,2,13,STA41,pass,17,26-S.Ahmed.,,1,10Washington,23,27,4.0
8221,2018-11-03,H,WAS,1st and 10 at STA24,Stanford,26-S.Ahmed to STA 24 for no gain (57-M.Williams).,Washington,10,1,10,STA24,run,0,26-S.Ahmed,,0,10Washington,23,27,4.0
8222,2018-11-03,H,WAS,2nd and 10 at STA24,Stanford,"3-J.Browning complete to 5-A.Baccellia. 5-A.Baccellia to STA 10 for 14 yards (20-B.Okereke,13-A.Holder).",Washington,10,2,10,STA24,pass,14,5-A.Baccellia.,,1,10Washington,23,27,4.0
8223,2018-11-03,H,WAS,1st and 10 at STA10,Stanford,"25-S.McGrew to STA 8 for 2 yards (57-M.Williams,20-B.Okereke).",Washington,10,1,10,STA10,run,2,25-S.McGrew,,0,10Washington,23,27,4.0
8224,2018-11-03,H,WAS,2nd and 8 at STA8,Stanford,"9-M.Gaskin to STA 5 for 3 yards (3-M.Antoine,10-J.Fox).",Washington,10,2,8,STA8,run,3,9-M.Gaskin,,0,10Washington,23,27,4.0
